0.22085308056871958, 0.3392026578073091
0.350236966824643, 0.30708748615725373
0.47962085308056623, 0.28272425249169447
0.5905213270142149, 0.26168327796234786
0.7710900473933606, 0.22181616832779633
0.8919431279620802, 0.11107419712070876
0.3786729857819887, 0.06899224806201543
0.119905213270142, 0.33477297895902564
0.42132701421800733, 0.5440753045404211
0.6800947867298541, 0.47652270210409764
0.6914691943127924, 0.35138427464008876
0.1909952606635065, 0.4167220376522704
0.6104265402843569, 0.1465116279069768
